
----------------------------------------
JN2112.log
detection date	time	duration	tag type	tag id	read count	empty record count	antenna num
06/20/12	08:39:01	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	08:53:55	00:00:00	R	0000_0000000174764773	1	4440	A1
06/20/12	09:08:49	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	09:23:43	00:00:00	R	0000_0000000174764773	2	4440	A1
06/20/12	09:38:37	00:00:00	R	0000_0000000174764773	1	4440	A1
06/20/12	09:53:31	00:00:00	R	0000_0000000174764773	1	4440	A1
06/20/12	10:08:25	00:00:00	R	0000_0000000174764773	1	4440	A1
06/20/12	10:23:19	00:00:00	R	0000_0000000174764773	2	4439	A1
06/20/12	10:38:13	00:00:00	R	0000_0000000174764773	1	4439	A1
06/20/12	10:53:07	00:00:00	R	0000_0000000174764773	2	4440	A1
06/20/12	11:08:02	00:00:00	R	0000_0000000174764773	1	4440	A1
06/20/12	11:22:56	00:00:00	R	0000_0000000174764773	1	4439	A1
06/20/12	11:37:50	00:00:00	R	0000_0000000174764773	2	4439	A1
06/20/12	11:52:44	00:00:00	R	0000_0000000174764773	2	4439	A1
06/20/12	12:07:38	00:00:00	R	0000_0000000174764773	1	4439	A1
06/20/12	12:22:32	00:00:00	R	0000_0000000174764773	1	4440	A1
06/20/12	12:37:26	00:00:00	R	0000_0000000174764773	1	4440	A1
06/20/12	12:52:20	00:00:00	R	0000_0000000174764773	2	4440	A1
06/20/12	13:07:14	00:00:00	R	0000_0000000174764773	1	4440	A1
06/20/12	13:22:08	00:00:00	R	0000_0000000174764773	1	4440	A1
06/20/12	13:37:03	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	13:51:57	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	14:06:51	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	14:21:45	00:00:00	R	0000_0000000174764773	2	4440	A1
06/20/12	14:36:39	00:00:00	R	0000_0000000174764773	2	4440	A1
06/20/12	14:51:34	00:00:00	R	0000_0000000174764773	1	4440	A1
06/20/12	15:06:28	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	15:21:22	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	15:36:17	00:00:00	R	0000_0000000174764773	2	4441	A1
06/20/12	15:51:11	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	16:06:05	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	16:21:00	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	16:35:54	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	16:50:49	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	17:05:43	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	17:20:37	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	17:35:32	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	17:50:26	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	18:05:21	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	18:20:15	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	18:35:10	00:00:00	R	0000_0000000174764773	2	4441	A1
06/20/12	18:50:04	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	19:04:58	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	19:19:53	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	19:34:47	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	19:49:42	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	20:04:36	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	20:19:30	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	20:34:25	00:00:00	R	0000_0000000174764773	2	4442	A1
06/20/12	20:49:20	00:00:00	R	0000_0000000174764773	1	4443	A1
06/20/12	21:04:14	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	21:19:09	00:00:00	R	0000_0000000174764773	1	4442	A1
