
----------------------------------------
MA3112.log
detection date	time	duration	tag type	tag id	read count	empty record count	antenna num
05/31/12	09:28:02	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	09:42:56	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	09:57:50	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	10:12:44	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	10:27:38	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	10:42:33	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	10:57:27	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	11:12:21	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	11:27:15	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	11:42:09	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	11:57:03	00:00:00	R	0000_0000000174764773	2	4440	A1
05/31/12	12:11:57	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	12:26:51	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	12:41:45	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	12:56:39	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	13:11:33	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	13:26:27	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	13:41:21	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	13:56:16	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	14:11:10	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	14:26:04	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	14:40:58	00:00:00	R	0000_0000000174764773	2	4440	A1
05/31/12	14:55:52	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	15:10:47	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	15:25:41	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	15:31:55	00:00:00	supply power ok 13.6V
05/31/12	15:31:55	00:00:00	database file opened
05/31/12	15:31:55	00:00:00	starting reader after power up
05/31/12	15:34:07	00:00:00	datalogger mode selected
05/31/12	15:40:35	00:00:00	R	0000_0000000174764773	1	2553	A1
303 records written
---------- END OF FILE ----------

----------------------------------------
JN0604.log
detection date	time	duration	tag type	tag id	read count	empty record count	antenna num
05/31/12	15:47:07	00:00:00	upload 12 complete
05/31/12	15:53:28	00:00:00	reader parameters changed
05/31/12	15:55:30	00:00:00	R	0000_0000000174764773	1	4303	A1
05/31/12	16:10:24	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	16:25:18	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	16:40:13	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	16:55:07	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	17:10:02	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	17:24:56	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	17:39:51	00:00:00	R	0000_0000000174764773	2	4440	A1
05/31/12	17:54:45	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	18:09:40	00:00:00	R	0000_0000000174764773	2	4440	A1
05/31/12	18:24:34	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	18:39:29	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	18:54:23	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	19:09:17	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	19:24:12	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	19:39:06	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	19:54:01	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	20:08:55	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	20:23:50	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	20:38:44	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	20:53:38	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	21:08:33	00:00:00	R	0000_0000000174764773	2	4440	A1
05/31/12	21:23:27	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	21:38:22	00:00:00	R	0000_0000000174764773	2	4441	A1
05/31/12	21:53:16	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	22:08:11	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	22:23:05	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	22:38:00	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	22:52:54	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	23:07:49	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	23:22:43	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	23:37:38	00:00:00	R	0000_0000000174764773	1	4440	A1
05/31/12	23:52:32	00:00:00	R	0000_0000000174764773	1	4441	A1
06/01/12	00:07:26	00:00:00	R	0000_0000000174764773	1	4440	A1
06/01/12	00:22:21	00:00:00	R	0000_0000000174764773	1	4441	A1
06/01/12	00:37:16	00:00:00	R	0000_0000000174764773	1	4441	A1
06/01/12	00:52:10	00:00:00	R	0000_0000000174764773	1	4441	A1
06/01/12	01:07:05	00:00:00	R	0000_0000000174764773	1	4441	A1
06/01/12	01:21:59	00:00:00	R	0000_0000000174764773	1	4441	A1
06/01/12	01:36:53	00:00:00	R	0000_0000000174764773	1	4441	A1
06/01/12	01:51:48	00:00:00	R	0000_0000000174764773	1	4442	A1
06/01/12	02:06:43	00:00:00	R	0000_0000000174764773	1	4441	A1
06/01/12	02:21:37	00:00:00	R	0000_0000000174764773	2	4441	A1
06/01/12	02:36:32	00:00:00	R	0000_0000000174764773	1	4440	A1
06/01/12	02:51:26	00:00:00	R	0000_0000000174764773	1	4441	A1
06/01/12	03:06:21	00:00:00	R	0000_0000000174764773	1	4441	A1
06/01/12	03:21:15	00:00:00	R	0000_0000000174764773	2	4440	A1
06/01/12	03:36:10	00:00:00	R	0000_0000000174764773	1	4441	A1
06/01/12	03:51:04	00:00:00	R	0000_0000000174764773	1	4440	A1
06/01/12	04:05:59	00:00:00	R	0000_0000000174764773	2	4441	A1
06/01/12	04:20:53	00:00:00	R	0000_0000000174764773	1	4440	A1
06/01/12	04:35:48	00:00:00	R	0000_0000000174764773	1	4442	A1
06/01/12	04:50:42	00:00:00	R	0000_0000000174764773	1	4441	A1
06/01/12	05:05:37	00:00:00	R	0000_0000000174764773	1	4441	A1
