"file","date","time","datetime","antenna","tag","tag_short"
"5_15_19 Down.TXT",2019-05-10,"09:46:17.31",2019-05-10 09:46:17.30,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"09:47:32.05",2019-05-10 09:47:32.04,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"09:48:53.68",2019-05-10 09:48:53.67,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"09:51:53.35",2019-05-10 09:51:53.34,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"10:01:12.69",2019-05-10 10:01:12.69,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"10:02:25.81",2019-05-10 10:02:25.80,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"10:03:50.28",2019-05-10 10:03:50.27,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"10:06:50.57",2019-05-10 10:06:50.57,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"10:16:07.92",2019-05-10 10:16:07.92,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"10:17:19.62",2019-05-10 10:17:19.61,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"10:18:46.90",2019-05-10 10:18:46.90,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"10:21:47.95",2019-05-10 10:21:47.95,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"10:31:02.67",2019-05-10 10:31:02.67,"A2","0000_0000000000002321","000002321"
"5_15_19 Down.TXT",2019-05-10,"10:33:43.47",2019-05-10 10:33:43.47,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"10:36:45.14",2019-05-10 10:36:45.13,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"10:45:57.63",2019-05-10 10:45:57.63,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"10:47:07.30",2019-05-10 10:47:07.29,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"10:48:40.05",2019-05-10 10:48:40.04,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"10:51:42.50",2019-05-10 10:51:42.50,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"11:00:52.63",2019-05-10 11:00:52.63,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"11:02:01.10",2019-05-10 11:02:01.09,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"11:03:36.45",2019-05-10 11:03:36.45,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"11:06:39.72",2019-05-10 11:06:39.72,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"11:15:48.06",2019-05-10 11:15:48.05,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"11:16:54.89",2019-05-10 11:16:54.88,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"11:18:33.09",2019-05-10 11:18:33.09,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"11:21:37.32",2019-05-10 11:21:37.32,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"11:30:44.01",2019-05-10 11:30:44.00,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"11:31:48.63",2019-05-10 11:31:48.63,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"11:33:29.65",2019-05-10 11:33:29.65,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"11:36:34.90",2019-05-10 11:36:34.90,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"11:45:39.79",2019-05-10 11:45:39.78,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"11:46:42.21",2019-05-10 11:46:42.21,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"11:48:26.26",2019-05-10 11:48:26.25,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"11:51:32.32",2019-05-10 11:51:32.32,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"12:00:35.64",2019-05-10 12:00:35.63,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"12:01:36.03",2019-05-10 12:01:36.02,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"12:03:22.68",2019-05-10 12:03:22.67,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"12:06:29.93",2019-05-10 12:06:29.92,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"12:15:31.25",2019-05-10 12:15:31.25,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"12:16:29.82",2019-05-10 12:16:29.82,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"12:18:19.13",2019-05-10 12:18:19.13,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"12:21:27.57",2019-05-10 12:21:27.57,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"12:30:26.65",2019-05-10 12:30:26.65,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"12:31:23.58",2019-05-10 12:31:23.57,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"12:33:15.71",2019-05-10 12:33:15.71,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"12:36:24.97",2019-05-10 12:36:24.97,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"12:45:21.64",2019-05-10 12:45:21.63,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"12:46:17.15",2019-05-10 12:46:17.15,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"12:48:12.11",2019-05-10 12:48:12.11,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"12:51:22.56",2019-05-10 12:51:22.55,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"13:00:17.01",2019-05-10 13:00:17.00,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"13:01:11.13",2019-05-10 13:01:11.13,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"13:03:08.70",2019-05-10 13:03:08.70,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"13:06:19.94",2019-05-10 13:06:19.94,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"13:15:12.38",2019-05-10 13:15:12.38,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"13:16:04.88",2019-05-10 13:16:04.88,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"13:18:05.09",2019-05-10 13:18:05.09,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"13:21:17.34",2019-05-10 13:21:17.34,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"13:30:07.57",2019-05-10 13:30:07.57,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"13:30:58.86",2019-05-10 13:30:58.86,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"13:33:01.50",2019-05-10 13:33:01.50,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"13:36:14.95",2019-05-10 13:36:14.95,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"13:45:02.59",2019-05-10 13:45:02.59,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"13:45:52.65",2019-05-10 13:45:52.65,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"13:47:57.90",2019-05-10 13:47:57.90,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"13:51:12.38",2019-05-10 13:51:12.38,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"13:59:58.42",2019-05-10 13:59:58.42,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"14:00:46.46",2019-05-10 14:00:46.46,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"14:02:54.33",2019-05-10 14:02:54.32,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"14:06:09.99",2019-05-10 14:06:09.99,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"14:14:54.42",2019-05-10 14:14:54.42,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"14:15:40.05",2019-05-10 14:15:40.04,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"14:17:50.95",2019-05-10 14:17:50.95,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"14:21:07.64",2019-05-10 14:21:07.63,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"14:29:50.45",2019-05-10 14:29:50.45,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"14:30:33.86",2019-05-10 14:30:33.86,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"14:32:47.59",2019-05-10 14:32:47.59,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"14:36:05.46",2019-05-10 14:36:05.46,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"14:44:46.28",2019-05-10 14:44:46.27,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"14:45:27.66",2019-05-10 14:45:27.65,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"14:47:44.02",2019-05-10 14:47:44.01,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"14:51:03.07",2019-05-10 14:51:03.07,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"14:59:42.68",2019-05-10 14:59:42.67,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"15:00:21.61",2019-05-10 15:00:21.61,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"15:02:40.59",2019-05-10 15:02:40.59,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"15:06:00.43",2019-05-10 15:06:00.42,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"15:14:38.64",2019-05-10 15:14:38.63,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"15:15:15.57",2019-05-10 15:15:15.57,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"15:17:37.18",2019-05-10 15:17:37.17,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"15:20:58.03",2019-05-10 15:20:58.02,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"15:29:34.65",2019-05-10 15:29:34.65,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"15:30:09.56",2019-05-10 15:30:09.55,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"15:32:33.80",2019-05-10 15:32:33.79,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"15:35:55.86",2019-05-10 15:35:55.86,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"15:44:31.48",2019-05-10 15:44:31.48,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"15:45:03.58",2019-05-10 15:45:03.57,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"15:47:30.43",2019-05-10 15:47:30.42,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"15:50:53.50",2019-05-10 15:50:53.50,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"15:59:27.90",2019-05-10 15:59:27.90,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"15:59:57.78",2019-05-10 15:59:57.77,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"16:02:27.05",2019-05-10 16:02:27.04,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"16:05:51.52",2019-05-10 16:05:51.51,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"16:14:24.90",2019-05-10 16:14:24.90,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"16:14:51.75",2019-05-10 16:14:51.75,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"16:17:23.65",2019-05-10 16:17:23.65,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"16:20:49.51",2019-05-10 16:20:49.50,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"16:29:21.92",2019-05-10 16:29:21.92,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"16:29:45.73",2019-05-10 16:29:45.73,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"16:32:20.45",2019-05-10 16:32:20.45,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"16:35:47.53",2019-05-10 16:35:47.52,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"16:44:18.92",2019-05-10 16:44:18.92,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"16:44:39.71",2019-05-10 16:44:39.71,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"16:47:17.06",2019-05-10 16:47:17.05,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"16:50:45.35",2019-05-10 16:50:45.34,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"16:59:15.74",2019-05-10 16:59:15.74,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"16:59:33.72",2019-05-10 16:59:33.72,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"17:02:13.69",2019-05-10 17:02:13.69,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"17:05:43.02",2019-05-10 17:05:43.01,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"17:14:12.40",2019-05-10 17:14:12.40,"A2","0000_0000000000002321","000002321"
"5_15_19 Down.TXT",2019-05-10,"17:17:10.53",2019-05-10 17:17:10.52,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"17:20:40.83",2019-05-10 17:20:40.82,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"17:29:08.61",2019-05-10 17:29:08.61,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"17:29:21.53",2019-05-10 17:29:21.52,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"17:32:06.94",2019-05-10 17:32:06.94,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"17:35:38.62",2019-05-10 17:35:38.61,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"17:44:04.57",2019-05-10 17:44:04.57,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"17:44:15.47",2019-05-10 17:44:15.47,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"17:47:03.71",2019-05-10 17:47:03.71,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"17:50:36.18",2019-05-10 17:50:36.17,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"17:59:00.11",2019-05-10 17:59:00.11,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"17:59:09.76",2019-05-10 17:59:09.75,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"18:02:00.23",2019-05-10 18:02:00.23,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"18:05:33.70",2019-05-10 18:05:33.70,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"18:13:55.47",2019-05-10 18:13:55.47,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"18:14:03.54",2019-05-10 18:14:03.53,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"18:16:56.82",2019-05-10 18:16:56.82,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"18:20:31.10",2019-05-10 18:20:31.09,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"18:28:50.44",2019-05-10 18:28:50.44,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"18:28:57.69",2019-05-10 18:28:57.69,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"18:31:53.20",2019-05-10 18:31:53.20,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"18:35:28.49",2019-05-10 18:35:28.49,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"18:43:45.07",2019-05-10 18:43:45.07,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"18:43:51.70",2019-05-10 18:43:51.70,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"18:46:49.62",2019-05-10 18:46:49.61,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"18:50:25.67",2019-05-10 18:50:25.67,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"18:58:39.77",2019-05-10 18:58:39.76,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"18:58:45.78",2019-05-10 18:58:45.77,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"19:01:46.14",2019-05-10 19:01:46.13,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"19:05:23.02",2019-05-10 19:05:23.01,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"19:13:34.51",2019-05-10 19:13:34.50,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"19:13:39.72",2019-05-10 19:13:39.72,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"19:16:42.49",2019-05-10 19:16:42.49,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"19:20:20.37",2019-05-10 19:20:20.36,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"19:28:29.03",2019-05-10 19:28:29.02,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"19:28:34.04",2019-05-10 19:28:34.03,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"19:31:39.03",2019-05-10 19:31:39.02,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"19:35:17.71",2019-05-10 19:35:17.71,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"19:43:23.60",2019-05-10 19:43:23.59,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"19:43:28.40",2019-05-10 19:43:28.40,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"19:46:35.41",2019-05-10 19:46:35.40,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"19:50:15.08",2019-05-10 19:50:15.07,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"19:58:17.51",2019-05-10 19:58:17.50,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"19:58:22.49",2019-05-10 19:58:22.49,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"20:01:31.93",2019-05-10 20:01:31.92,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"20:05:12.35",2019-05-10 20:05:12.34,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"20:13:11.56",2019-05-10 20:13:11.55,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"20:13:16.74",2019-05-10 20:13:16.74,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"20:16:28.20",2019-05-10 20:16:28.20,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"20:20:09.67",2019-05-10 20:20:09.67,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"20:28:05.49",2019-05-10 20:28:05.49,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"20:28:11.08",2019-05-10 20:28:11.07,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"20:31:24.75",2019-05-10 20:31:24.75,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"20:35:06.82",2019-05-10 20:35:06.82,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"20:42:59.46",2019-05-10 20:42:59.46,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"20:43:05.24",2019-05-10 20:43:05.24,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"20:46:20.95",2019-05-10 20:46:20.95,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"20:50:04.03",2019-05-10 20:50:04.02,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"20:57:53.03",2019-05-10 20:57:53.02,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"20:57:59.41",2019-05-10 20:57:59.40,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"21:01:17.34",2019-05-10 21:01:17.34,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"21:05:01.42",2019-05-10 21:05:01.42,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"21:12:46.97",2019-05-10 21:12:46.97,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"21:12:53.73",2019-05-10 21:12:53.73,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"21:16:13.87",2019-05-10 21:16:13.86,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"21:19:58.56",2019-05-10 21:19:58.55,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"21:27:40.71",2019-05-10 21:27:40.71,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"21:27:47.87",2019-05-10 21:27:47.86,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"21:31:10.26",2019-05-10 21:31:10.25,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"21:34:55.87",2019-05-10 21:34:55.86,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"21:42:34.38",2019-05-10 21:42:34.38,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"21:42:42.35",2019-05-10 21:42:42.34,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"21:46:06.54",2019-05-10 21:46:06.53,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"21:49:53.22",2019-05-10 21:49:53.22,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"21:57:28.14",2019-05-10 21:57:28.13,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"21:57:36.71",2019-05-10 21:57:36.71,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"22:01:03.14",2019-05-10 22:01:03.13,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"22:04:50.44",2019-05-10 22:04:50.44,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"22:12:21.94",2019-05-10 22:12:21.94,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"22:12:31.11",2019-05-10 22:12:31.11,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"22:15:59.53",2019-05-10 22:15:59.52,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"22:19:47.41",2019-05-10 22:19:47.40,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"22:27:15.71",2019-05-10 22:27:15.71,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"22:27:25.27",2019-05-10 22:27:25.26,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"22:30:55.93",2019-05-10 22:30:55.92,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"22:34:44.62",2019-05-10 22:34:44.61,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"22:42:09.48",2019-05-10 22:42:09.48,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"22:42:19.64",2019-05-10 22:42:19.63,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"22:45:52.32",2019-05-10 22:45:52.32,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"22:49:41.99",2019-05-10 22:49:41.99,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"22:57:03.23",2019-05-10 22:57:03.23,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"22:57:13.97",2019-05-10 22:57:13.97,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"23:00:48.68",2019-05-10 23:00:48.67,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"23:04:39.35",2019-05-10 23:04:39.34,"A3","0000_0000000000004896","000004896"
"5_15_19 Down.TXT",2019-05-10,"23:11:57.02",2019-05-10 23:11:57.01,"A2","0000_0000000000002321","000002321"
"5_15_19 Up.TXT",2019-05-10,"23:12:08.38",2019-05-10 23:12:08.38,"A4","0000_0000000180843403","180843403"
"5_15_19 Down.TXT",2019-05-10,"23:15:45.31",2019-05-10 23:15:45.30,"A1","0000_0000000180598569","180598569"
"5_15_19 Up.TXT",2019-05-10,"23:19:36.59",2019-05-10 23:19:36.59,"A3","0000_0000000000004896","000004896"
