"file","date","time","datetime","antenna","tag","tag_short","year"
"6_1_17 Down.TXT",2017-05-30,"20:25:42.13",2017-05-30 20:25:42.13,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-30,"20:26:34.98",2017-05-30 20:26:34.98,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-30,"20:27:32.03",2017-05-30 20:27:32.02,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-30,"20:31:38.04",2017-05-30 20:31:38.03,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-30,"20:40:35.94",2017-05-30 20:40:35.94,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-30,"20:41:28.80",2017-05-30 20:41:28.79,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-30,"20:42:28.86",2017-05-30 20:42:28.86,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-30,"20:46:34.06",2017-05-30 20:46:34.05,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-30,"20:55:29.74",2017-05-30 20:55:29.74,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-30,"20:56:22.60",2017-05-30 20:56:22.59,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-30,"20:57:25.48",2017-05-30 20:57:25.48,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-30,"21:01:30.05",2017-05-30 21:01:30.04,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-30,"21:10:23.71",2017-05-30 21:10:23.71,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-30,"21:11:16.18",2017-05-30 21:11:16.17,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-30,"21:12:22.05",2017-05-30 21:12:22.04,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-30,"21:25:17.53",2017-05-30 21:25:17.52,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-30,"21:26:10.00",2017-05-30 21:26:10.00,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-30,"21:27:18.89",2017-05-30 21:27:18.88,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-30,"21:40:11.36",2017-05-30 21:40:11.36,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-30,"21:41:04.03",2017-05-30 21:41:04.02,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-30,"21:42:15.73",2017-05-30 21:42:15.73,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-30,"21:46:18.09",2017-05-30 21:46:18.09,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-30,"21:55:05.14",2017-05-30 21:55:05.13,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-30,"21:55:58.00",2017-05-30 21:55:58.00,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-30,"21:57:12.70",2017-05-30 21:57:12.70,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-30,"22:01:14.07",2017-05-30 22:01:14.07,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-30,"22:09:58.86",2017-05-30 22:09:58.86,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-30,"22:10:52.12",2017-05-30 22:10:52.11,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-30,"22:12:09.64",2017-05-30 22:12:09.63,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-30,"22:16:10.00",2017-05-30 22:16:10.00,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-30,"22:24:52.44",2017-05-30 22:24:52.44,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-30,"22:25:46.12",2017-05-30 22:25:46.11,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-30,"22:27:06.64",2017-05-30 22:27:06.63,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-30,"22:31:05.97",2017-05-30 22:31:05.97,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-30,"22:39:46.05",2017-05-30 22:39:46.04,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-30,"22:40:40.11",2017-05-30 22:40:40.11,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-30,"22:42:03.65",2017-05-30 22:42:03.65,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-30,"22:46:02.01",2017-05-30 22:46:02.00,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-30,"22:54:39.63",2017-05-30 22:54:39.63,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-30,"22:55:34.11",2017-05-30 22:55:34.11,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-30,"22:57:00.65",2017-05-30 22:57:00.65,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-30,"23:09:33.44",2017-05-30 23:09:33.44,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-30,"23:10:27.89",2017-05-30 23:10:27.88,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-30,"23:11:57.67",2017-05-30 23:11:57.67,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-30,"23:15:54.00",2017-05-30 23:15:54.00,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-30,"23:24:27.04",2017-05-30 23:24:27.03,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-30,"23:25:21.93",2017-05-30 23:25:21.92,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-30,"23:26:54.48",2017-05-30 23:26:54.48,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-30,"23:39:20.86",2017-05-30 23:39:20.86,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-30,"23:40:15.94",2017-05-30 23:40:15.94,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-30,"23:41:51.12",2017-05-30 23:41:51.11,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-30,"23:45:46.06",2017-05-30 23:45:46.05,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-30,"23:54:14.67",2017-05-30 23:54:14.67,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-30,"23:55:09.94",2017-05-30 23:55:09.94,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-30,"23:56:48.14",2017-05-30 23:56:48.13,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"00:00:42.26",2017-05-31 00:00:42.25,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"00:09:08.45",2017-05-31 00:09:08.45,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"00:10:03.95",2017-05-31 00:10:03.95,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"00:11:44.93",2017-05-31 00:11:44.92,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"00:15:38.05",2017-05-31 00:15:38.04,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"00:24:02.28",2017-05-31 00:24:02.27,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"00:24:57.96",2017-05-31 00:24:57.96,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"00:26:41.97",2017-05-31 00:26:41.97,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-31,"00:38:56.11",2017-05-31 00:38:56.11,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"00:39:51.79",2017-05-31 00:39:51.78,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"00:41:38.80",2017-05-31 00:41:38.79,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"00:45:30.11",2017-05-31 00:45:30.11,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"00:53:49.92",2017-05-31 00:53:49.92,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"00:54:45.81",2017-05-31 00:54:45.80,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"00:56:35.82",2017-05-31 00:56:35.82,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"01:00:26.14",2017-05-31 01:00:26.13,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"01:09:39.80",2017-05-31 01:09:39.79,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"01:11:32.84",2017-05-31 01:11:32.84,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-31,"01:23:37.68",2017-05-31 01:23:37.67,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"01:24:33.77",2017-05-31 01:24:33.76,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"01:26:29.81",2017-05-31 01:26:29.80,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"01:30:18.10",2017-05-31 01:30:18.09,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"01:38:31.46",2017-05-31 01:38:31.46,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"01:39:27.55",2017-05-31 01:39:27.54,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"01:41:26.60",2017-05-31 01:41:26.59,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-31,"01:54:21.56",2017-05-31 01:54:21.55,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"01:56:23.43",2017-05-31 01:56:23.42,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-31,"02:09:15.54",2017-05-31 02:09:15.53,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"02:11:20.21",2017-05-31 02:11:20.21,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"02:15:06.06",2017-05-31 02:15:06.05,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"02:23:12.64",2017-05-31 02:23:12.63,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"02:24:09.53",2017-05-31 02:24:09.52,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"02:26:17.21",2017-05-31 02:26:17.21,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"02:30:02.08",2017-05-31 02:30:02.07,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"02:38:06.63",2017-05-31 02:38:06.63,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"02:39:03.54",2017-05-31 02:39:03.53,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"02:41:14.23",2017-05-31 02:41:14.23,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-31,"02:53:00.31",2017-05-31 02:53:00.30,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"02:53:57.40",2017-05-31 02:53:57.40,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"02:56:11.10",2017-05-31 02:56:11.09,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"02:59:54.14",2017-05-31 02:59:54.13,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"03:07:54.11",2017-05-31 03:07:54.11,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"03:08:51.60",2017-05-31 03:08:51.59,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"03:11:08.11",2017-05-31 03:11:08.11,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"03:14:50.15",2017-05-31 03:14:50.15,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"03:22:47.70",2017-05-31 03:22:47.70,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"03:23:45.62",2017-05-31 03:23:45.61,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"03:26:04.93",2017-05-31 03:26:04.92,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"03:29:46.18",2017-05-31 03:29:46.17,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"03:37:41.54",2017-05-31 03:37:41.53,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"03:38:39.85",2017-05-31 03:38:39.84,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"03:41:01.97",2017-05-31 03:41:01.97,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"03:44:42.21",2017-05-31 03:44:42.21,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"03:53:33.69",2017-05-31 03:53:33.69,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"03:55:58.62",2017-05-31 03:55:58.61,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-31,"04:07:28.81",2017-05-31 04:07:28.80,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"04:08:27.72",2017-05-31 04:08:27.72,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"04:10:55.26",2017-05-31 04:10:55.25,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"04:14:34.28",2017-05-31 04:14:34.27,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"04:22:22.42",2017-05-31 04:22:22.42,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"04:23:21.53",2017-05-31 04:23:21.52,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"04:25:52.09",2017-05-31 04:25:52.09,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"04:29:30.29",2017-05-31 04:29:30.28,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"04:38:15.56",2017-05-31 04:38:15.55,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"04:40:48.71",2017-05-31 04:40:48.71,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-31,"04:52:09.48",2017-05-31 04:52:09.48,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"04:53:09.59",2017-05-31 04:53:09.59,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"04:55:45.37",2017-05-31 04:55:45.36,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"04:59:22.17",2017-05-31 04:59:22.17,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"05:07:02.89",2017-05-31 05:07:02.88,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"05:08:03.41",2017-05-31 05:08:03.40,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"05:10:41.98",2017-05-31 05:10:41.98,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"05:14:18.19",2017-05-31 05:14:18.19,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"05:22:57.44",2017-05-31 05:22:57.44,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"05:25:38.81",2017-05-31 05:25:38.80,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"05:29:14.02",2017-05-31 05:29:14.01,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"05:36:49.96",2017-05-31 05:36:49.96,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"05:37:51.29",2017-05-31 05:37:51.28,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"05:40:35.29",2017-05-31 05:40:35.28,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"05:44:09.87",2017-05-31 05:44:09.86,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"05:51:43.59",2017-05-31 05:51:43.59,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"05:52:45.31",2017-05-31 05:52:45.30,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"05:55:32.11",2017-05-31 05:55:32.11,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-31,"06:06:37.38",2017-05-31 06:06:37.38,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"06:07:39.11",2017-05-31 06:07:39.11,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"06:10:28.92",2017-05-31 06:10:28.92,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"06:14:01.91",2017-05-31 06:14:01.90,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"06:21:30.83",2017-05-31 06:21:30.82,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"06:22:33.17",2017-05-31 06:22:33.17,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"06:25:25.58",2017-05-31 06:25:25.57,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"06:28:57.97",2017-05-31 06:28:57.97,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"06:36:24.22",2017-05-31 06:36:24.22,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"06:37:27.16",2017-05-31 06:37:27.15,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"06:40:22.38",2017-05-31 06:40:22.38,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"06:43:53.93",2017-05-31 06:43:53.92,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"06:51:17.63",2017-05-31 06:51:17.63,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"06:52:21.18",2017-05-31 06:52:21.17,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"06:55:19.20",2017-05-31 06:55:19.20,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"06:58:49.77",2017-05-31 06:58:49.76,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"07:06:11.25",2017-05-31 07:06:11.25,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"07:07:15.20",2017-05-31 07:07:15.20,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"07:10:15.84",2017-05-31 07:10:15.84,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-31,"07:21:04.87",2017-05-31 07:21:04.86,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"07:22:09.03",2017-05-31 07:22:09.02,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"07:25:12.46",2017-05-31 07:25:12.46,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-31,"07:37:03.03",2017-05-31 07:37:03.02,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"07:40:09.28",2017-05-31 07:40:09.27,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"07:43:37.62",2017-05-31 07:43:37.61,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"07:50:52.91",2017-05-31 07:50:52.90,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"07:51:56.85",2017-05-31 07:51:56.84,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"07:55:06.13",2017-05-31 07:55:06.13,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"07:58:33.68",2017-05-31 07:58:33.67,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"08:05:46.94",2017-05-31 08:05:46.94,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"08:06:50.88",2017-05-31 08:06:50.88,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"08:10:02.96",2017-05-31 08:10:02.96,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-31,"08:20:41.14",2017-05-31 08:20:41.13,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"08:21:44.69",2017-05-31 08:21:44.69,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"08:24:59.75",2017-05-31 08:24:59.75,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"08:28:25.88",2017-05-31 08:28:25.88,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"08:35:35.36",2017-05-31 08:35:35.36,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"08:36:38.68",2017-05-31 08:36:38.67,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"08:39:56.58",2017-05-31 08:39:56.57,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"08:43:22.10",2017-05-31 08:43:22.09,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"08:51:32.47",2017-05-31 08:51:32.47,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"08:54:53.37",2017-05-31 08:54:53.36,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"08:58:18.48",2017-05-31 08:58:18.48,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"09:05:23.33",2017-05-31 09:05:23.32,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"09:06:26.46",2017-05-31 09:06:26.46,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"09:09:50.17",2017-05-31 09:09:50.17,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"09:13:14.67",2017-05-31 09:13:14.67,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"09:20:17.72",2017-05-31 09:20:17.72,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"09:21:20.45",2017-05-31 09:21:20.45,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"09:24:47.17",2017-05-31 09:24:47.17,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-31,"09:35:12.29",2017-05-31 09:35:12.28,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"09:36:14.21",2017-05-31 09:36:14.21,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"09:39:44.15",2017-05-31 09:39:44.15,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-31,"09:50:07.07",2017-05-31 09:50:07.07,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"09:51:08.20",2017-05-31 09:51:08.20,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"09:54:41.13",2017-05-31 09:54:41.13,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"09:58:03.82",2017-05-31 09:58:03.82,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"10:05:01.86",2017-05-31 10:05:01.86,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"10:06:02.00",2017-05-31 10:06:02.00,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"10:09:38.15",2017-05-31 10:09:38.15,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-31,"10:19:56.90",2017-05-31 10:19:56.90,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"10:20:55.81",2017-05-31 10:20:55.80,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"10:24:35.17",2017-05-31 10:24:35.17,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Up.TXT",2017-05-31,"10:27:56.85",2017-05-31 10:27:56.84,"A3","0000_0000000180598569","180598569","2017"
"6_1_17 Down.TXT",2017-05-31,"10:34:52.27",2017-05-31 10:34:52.26,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"10:35:49.56",2017-05-31 10:35:49.55,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"10:39:32.34",2017-05-31 10:39:32.34,"A4","0000_0000000180573731","180573731","2017"
"6_1_17 Down.TXT",2017-05-31,"10:49:47.50",2017-05-31 10:49:47.50,"A2","0000_0000000180843440","180843440","2017"
"6_1_17 Down.TXT",2017-05-31,"10:50:43.19",2017-05-31 10:50:43.19,"A1","0000_0000000180843403","180843403","2017"
"6_1_17 Up.TXT",2017-05-31,"10:54:29.57",2017-05-31 10:54:29.57,"A4","0000_0000000180573731","180573731","2017"
